253	2011	A hidden Markov model-based technique for gait segmentation using a foot-mounted gyroscope
255	2011	A hierarchical Bayesian approach for learning sparse spatio-temporal decompositions of multichannel EEG.
255	2011	A Hierarchical Conditional Random Field Model for Labeling and Segmenting Images of Street Scenes
255	2011	A Hierarchical Connection Graph Algorithm for Gable-Roof Detection in Aerial Image
255	2011	A hierarchical framework for spectro-temporal feature extraction
255	2012	A Hierarchical Gene Regulatory Network for Adaptive Multirobot Pattern Formation
255	2012	A Hierarchical Image Clustering Cosegmentation Framework
255	2011	A hierarchical methodology for the mesoscale assessment of building integrated roof solar energy systems
256	2012	A hierarchical model of the evolution of human brain specializations.
256	2011	A Hierarchical Probabilistic Model for Rapid Object Categorization in Natural Scenes
256	2011	A Hierarchical Wireless Routing Protocol for Multi-Channel Multi-Interface Ad Hoc Networks
257	2012	A High Efficiency Electrodeposited Cu2ZnSnS4 Solar Cell
258	2011	A High Performance Neurocomputing Algorithm for Prediction Tasks in Wireless Sensor Networks
259	2012	A high quality factor carbon nanotube mechanical resonator at 39 GHz.
259	2011	A high speed wavefront determination method based on spatial frequency modulations for focusing light through random scattering media.
260	2011	A high-efficiency panchromatic squaraine sensitizer for dye-sensitized solar cells.
260	2011	A High-Efficiency PWM DC-DC Buck Converter with a Novel DCM Control under Light-Load
261	2011	A High-Light Sensitivity Optical Neural Silencer: Development and Application to Optogenetic Control of Non-Human Primate Cortex
263	2011	A High-Quality-Factor Film Bulk Acoustic Resonator in Liquid for Biosensing Applications
264	2011	A high-speed BCI based on code modulation VEP.
264	2011	A high-throughput label-free nanoparticle analyser.
265	2011	A High-Yield HfO_x-Based Unipolar Resistive RAM Employing Ni Electrode Compatible With Si-Diode Selector for Crossbar Integration
265	2011	A Highly Dense, Low Power, Programmable Analog Vector-Matrix Multiplier: The FPAA Implementation
265	2011	A highly efficient 1.95-GHz, 18-W asymmetric multilevel outphasing transmitter for wideband applications
266	2011	A highly integrated configurable GNSS receiver frontend design for high bandwidth operation on E1/L1 and E5a/L5
266	2011	A highly-underactuated robotic hand with force and joint angle sensors
267	2011	A historical review of evolutionary learning methods for Mamdani-type fuzzy rule-based systems: Designing interpretable genetic fuzzy systems
267	2011	A historical review of promotion strategies for electricity from renewable energy sources in EU countries
267	2011	A history of graph entropy measures
267	2011	A history of optogenetics: the development of tools for controlling brain circuits with light
267	2011	A history of spike-timing-dependent plasticity.
269	2011	A Homopolar HTSG Topology for Large Direct-Drive Wind Turbines
269	2011	A Hough transform global probabilistic approach to multiple-subject diffusion MRI tractography.
270	2011	A human-centered approach to robot gesture based communication within collaborative working processes
270	2011	A hybrid ACO algorithm for the Capacitated Minimum Spanning Tree Problem
271	2011	A hybrid approach.
271	2011	A hybrid bioorganic interface for neuronal photoactivation.
271	2012	A Hybrid BPSO-CGA Approach for Gene Selection and Classification of Microarray Data.
272	2012	A hybrid electric vehicle powertrain with fault-tolerant capability
273	2011	A hybrid feature selection method for DNA microarray data.
274	2012	A hybrid human and machine resource curation pipeline for the Neuroscience Information Framework.
274	2011	A Hybrid Mapping-Scheduling Technique for Dynamically Reconfigurable Hardware
275	2011	A Hybrid Micro-Pixel Based Deep Ultraviolet Light-Emitting Diode Lamp
275	2011	A hybrid on-chip opto-nanomechanical transducer for ultra-sensitive force measurements
275	2012	A hybrid on-chip optomechanical transducer for ultrasensitive force measurements.
276	2011	A hybrid particle swarm optimization approach for the sequential ordering problem
276	2012	A Hybrid Piezoelectric Structure for Wearable Nanogenerators
276	2011	A hybrid power-plant to moderate carbon emissions
276	2011	A hybrid shifting bottleneck-tabu search heuristic for the job shop total weighted tardiness problem
277	2011	A hyperelastic finite-element model of human skin for interactive real-time surgical simulation.
278	2012	A III–V nanowire channel on silicon for high-performance vertical transistors
278	2011	A InGaN/GaN quantum dot green (λ=524 nm) laser
278	2011	A invertible dimension reduction of curves on a manifold
278	2011	A Joint Network and Channel Coding Strategy for Wireless Decode-and-Forward Relay Networks
279	2011	A k-space Green's function solution for acoustic initial value problems in homogeneous media with power law absorption.
280	2011	A Kalman Filter-Integrated Optical Flow Method for Velocity Sensing of Mobile Robots
280	2012	A Kernel Two-Sample Test
280	2012	A Kernel-based Approach to Direct Action Perception
281	2011	A Kinect-based system for physical rehabilitation: a pilot study for young adults with motor disabilities.
281	2011	A knee-like structure in the spectrum of the heavy component of cosmic rays observed with KASCADE-Grande
282	2011	A label-free cell separation using surface acoustic waves
284	2011	A Laplacian approach to multi-oriented text detection in video.
284	2011	A Large Area Tactile Sensor Patch Based on Commercial Force Sensors
284	2011	A Large Clinical Study on the Ability of Stroke Patients to Use an EEG-Based Motor Imagery Brain-Computer Interface
284	2011	A large effective area multi-core fibre with an optimised cladding thickness
284	2011	A large range and fine tuning configurable Bandgap reference dedicated to wafer-scale systems
285	2011	A Large-Deviation Analysis of the Maximum-Likelihood Learning of Markov Tree Structures
285	2011	A Large-Eddy Simulation Study of Wake Propagation and Power Production in an Array of Tidal-Current Turbines
285	2011	A Large-Scale Hierarchical Multi-View RGB-D Object Dataset
286	2011	A laser based process for the formation of a local back surface field for n-type silicon solar cells
286	2012	A Lasso for Hierarchical Interactions
288	2011	A learning algorithm for visual pose estimation of continuum robots
288	2012	A learning based deformable template matching method for automatic rib centerline extraction and labeling in CT images
288	2012	A Learning-Based Framework for Depth Ordering
288	2011	A Learning-Based Network Selection Method in Heterogeneous Wireless Systems
288	2011	A learning-based wrapper method to correct systematic errors in automatic image segmentation: consistently improved performance in hippocampus, cortex and brain segmentation.
288	2011	A Least-Squares Framework for Component Analysis.
289	2011	A LED driver based on pulse current modulator
290	2011	A life cycle analysis of polymer solar cell modules prepared using roll-to-roll methods under ambient conditions
290	2011	A life cycle assessment of advanced biofuel production from a hectare of corn
290	2012	A life cycle for modeling and simulation
291	2011	A light-weight authentication scheme for wireless sensor networks
291	2011	A Lightweight Message Authentication Scheme for Smart Grid Communications
291	2011	A lightweight security protocol for ultra-low power ASIC implementation for wireless Implantable Medical Devices
291	2011	A lignite-geothermal hybrid power and hydrogen production plant for green cities and sustainable buildings
292	2012	A Line-Structure-Preserving Approach to Image Resizing
292	2011	A Linear Neural Network-Based Approach to Stereophonic Acoustic Echo Cancellation
292	2011	A Linear Permanent-Magnet Motor for Active Vehicle Suspension
293	2011	A linear regression approach to state-space subspace system identification
293	2011	A Link-Based Approach to the Cluster Ensemble Problem
294	2011	A literature review of agile practices and their effects in scientific software development
294	2011	A literature review on technology road-mapping : A case of power-line communication
294	2011	A lithium superionic conductor.
294	2011	A Little More, a Lot Better: Improving Path Quality by a Path-Merging Algorithm
295	2011	A LIVING SYSTEM B Y M O N YA B A K E R
295	2011	A lizard-inspired active tail enables rapid maneuvers and dynamic stabilization in a terrestrial robot
295	2012	A local optical probe for measuring motion and stress in a nanoelectromechanical system.
297	2011	A Logic of Agent Organizations
297	2012	A logic-gated nanorobot for targeted transport of molecular payloads.
297	2011	A long noncoding RNA controls muscle differentiation by functioning as a competing endogenous RNA.
298	2011	A Longitudinal Study of Pressure Sensing to Infer Real-World Water Usage Events in the Home
298	2011	A look at how we look at others: Orientation inversion and photographic negation disrupt the perception of human bodies
299	2011	A Lookup-Table Driven Approach to Partitioned Scheduling
299	2011	A low complexity resources allocation algorithm based on the best subchannel for multiuser MIMO OFDM system
300	2011	A low cost and high efficient acoustic modem for underwater sensor networks
300	2012	A low cost point-of-care viscous sample preparation device for molecular diagnosis in the developing world; an example of microfluidic origami
300	2011	A low cost, adaptive mixed reality system for home-based stroke rehabilitation
300	2011	A low noise current readout architecture for fluorescence detection in living subjects
302	2011	A low power RF front-end for L1/E1 GPS/Galileo and GLONASS signals in CMOS 65nm technology
303	2012	A Low-Complexity Design for an MP3 Multi-Channel Audio Decoding System
303	2012	A Low-Complexity Image Registration Algorithm for Global Motion Estimation
303	2012	A Low-complexity Spectro-Temporal Distortion Measure for Audio Processing Applications
303	2011	A Low-Cost , Low-Latency Multi-Touch Table with Haptic Feedback for Musical Applications
304	2011	A Low-Cost Wear-Leveling Algorithm for Block-Mapping Solid-State Disks
305	2011	A low-cost, portable, micro-controlled device for multi-channel LED visual stimulation.
306	2011	A Low-Noise Low-Power Noise-Adaptive Neural Amplifier in 0.13um CMOS Technology
307	2012	A Low-Phase-Noise Wide-Tuning-Range Oscillator Based on Resonant Mode Switching
307	2011	A Low-Power Asynchronous Step-Down DCDC Converter for Implantable Devices
307	2011	A Low-Power ECoG/EEG Processing IC With Integrated Multiband Energy Extractor
308	2011	A low-power FPGA based on autonomous fine-grain power-gating
308	2011	A low-power multi-modal body sensor network with application to epileptic seizure monitoring
309	2011	A Low-Power, Process-and- Temperature- Compensated Ring Oscillator With Addition-Based Current Source
311	2011	A lower-limb power-assist robot with perception-assist
311	2011	A LTER : Exploiting Breakable Dependences for Parallelization
311	2011	A Lyapunov Function for Economic Optimizing Model Predictive Control
311	2011	A MAC approach for dynamic power control in wireless sensor network
312	2011	A Machine Learning Approach for Fault Detection in Multi-variable Systems
312	2011	A Machine Learning Toolbox For Musician Computer Interaction
313	2011	A magnetically controlled MEMS device for drug delivery: design, fabrication, and testing.
313	2011	A Major Constituent of Brown Algae for Use in High-Capacity Li-Ion Batteries
313	2011	A male advantage for spatial and object but not verbal working memory using the n-back task.
314	2011	A Management Strategy for the Reliability and Performance Improvement of MLC-Based Flash-Memory Storage Systems
314	2011	A Mapping Flow for Dynamically Reconfigurable Multi-Core System-on-Chip Design
314	2011	A marker-less Augmented Reality based on fast fingertip detection for smart phones
315	2012	A Markov Chain Model for Coarse Timescale Channel Variation in an 802 . 16e Wireless Network
315	2011	A Markov random walk under constraint for discovering overlapping communities in complex networks
315	2011	A Markov-blanket-based model for gene regulatory network inference.
316	2011	A Master-Slave Particle Swarm Optimization Algorithm for Solving Constrained Optimization Problems
317	2011	A Mathematical Framework for Estimating Pathogen Transmission Fitness and Inoculum Size Using Data from a Competitive Mixtures Animal Model
317	2011	A mathematical model for Cantor coding in the hippocampus.
317	2012	A mathematical model for interpretable clinical decision support with applications in gynecology.
318	2011	A Mathematical Model for User Traffic in Coverage and Capacity Optimization of a Cellular Network
318	2011	A mathematical model of quorum sensing regulated EPS production in biofilm communities
318	2011	A mathematical model of the myogenic response to systolic pressure in the afferent arteriole.
319	2011	A mathematical model to explore the interdependence between the serotonin and orexin/hypocretin systems
319	2011	A MATLAB framework for efficient gait creation
321	2012	A mean field game analysis of electric vehicles in the smart grid
322	2012	A measure of individual role in collective dynamics
323	2012	A mechanism for value-guided choice based on the excitation-inhibition balance in prefrontal cortex
324	2011	A Medical-Grade Wireless Architecture for Remote Electrocardiography
324	2012	A Membrane Device for Substrate-Free Photovoltaic Characterization of Quantum Dot Based p-i-n Solar Cells.
324	2011	A Memory Built-In Self-Repair Scheme Based on Configurable Spares
324	2011	A memory for goals model of sequence errors
324	2011	A memory hierarchy-aware metadata management technique for Solid State Disks
324	2011	A Memristor Device Model
325	2011	A Memristor SPICE Implementation and a New Approach for Magnetic Flux-Controlled Memristor Modeling
325	2011	A MEMS differential scanning calorimeter for thermodynamic characterization of biomolecules
326	2011	A meta-analysis of e-learning technology acceptance: The role of user types and e-learning technology types
327	2011	A meta-analysis to compare speech recognition in noise with bilateral cochlear implants and bimodal stimulation.
327	2011	A meta-heuristic framework for forecasting household electricity consumption
327	2011	A metal micromechanical resonant switch for on-chip power applications
327	2011	A metal-oxide interconnection layer for polymer tandem solar cells with an inverted architecture.
328	2011	A method for allocating renewable energy source subsidies among final energy consumers
330	2011	A Method for Generating Arbitrary Optical Signal Constellations Using Direct Digital Drive
330	2011	A method for high throughput bioelectrochemical research based on small scale microbial electrolysis cells.
332	2012	A Method for Removal of Low Frequency Components Associated with Head Movements from Dual-Axis Swallowing Accelerometry Signals
332	2011	A method for selecting SOA pilot projects including a pilot metrics framework
333	2011	A Method for the Preparation of Highly Porous, Nanosized Crystals of Isoreticular Metal−Organic Frameworks
333	2011	A method for using CPV modules as temperature sensors and its application to rating procedures
335	2011	A method to deal with installation errors of wearable accelerometers for human activity recognition.
336	2012	A method to determine the necessity for global signal regression in resting-state fMRI studies.
336	2011	A method to leverage pre-silicon collateral and analysis for post-silicon testing and validation
338	2012	A Methodology for Optimization of Power Systems Demand Due to Electric Vehicle Charging Load
338	2011	A methodology of technological foresight: A proposal and field study
338	2011	A Methodology to Design Linear Generators for Energy Conversion of Ambient Vibrations
339	2011	A Metric for Performance Evaluation of Multi-Target Tracking Algorithms
339	2011	A micro PPT for Cubesat application: Design and preliminary experimental results
340	2012	A microchip optomechanical accelerometer
340	2012	A microelectromechanically controlled cavity optomechanical sensing system
340	2011	A microfabricated electrical differential counter for the selective enumeration of CD4+ T lymphocytes.
341	2011	A microfluidic array for large-scale ordering and orientation of embryos.
341	2011	A microfluidic based differential plasmon resonance sensor
342	2011	A microfluidic platform for electrical detection of DNA hybridization
342	2011	A microfluidic respiratory assist device with high gas permeance for artificial lung applications.
342	2011	A Microfluidic, Reversibly Stretchable, Large-Area Wireless Strain Sensor
344	2011	A Micropower Low-Noise Neural Recording Front-End Circuit for Epileptic Seizure Detection
344	2011	A microscale camera using direct Fourier-domain scene capture.
344	2011	A Microscopically Accurate Model of Partially Ballistic NanoMOSFETs in Saturation Based on Channel Backscattering
345	2011	A Microwave Engineer's View of MRI
346	2011	A mild solvothermal route to kesterite quaternary Cu2ZnSnS4 nanoparticles
347	2011	A miniature chip for protein detection based on magnetic relaxation switches.
348	2011	A miniature MRI-compatible fiber-optic force sensor utilizing fabry-perot interferometer
348	2012	A miniature vibrotactile sensory substitution device for multifingered hand prosthetics.
348	2011	A Miniaturized System for Spike-Triggered Intracortical Microstimulation in an Ambulatory Rat
348	2011	A Minimal Solution to Radial Distortion Autocalibration
349	2011	A Minimalist Algorithm for Multirobot Continuous Coverage
349	2012	A miRNA-regulatory network explains how dysregulated miRNAs perturb oncogenic processes across diverse cancers
350	2012	A Mixed Decorrelation Approach for Stereo Acoustic Echo Cancellation Based on the Estimation of the Fundamental Frequency
351	2011	A mobile data collection platform for mental health research
351	2011	A mobile feedback system for integrated E-health platforms to improve self-care and compliance of diabetes mellitus patients
352	2011	A Mobile Self-reconfigurable Microrobot with Power and Communication Relays
352	2011	A mobile wearable wireless fetal heart monitoring system
353	2011	A model approach to estimate Peer-to-Peer traffic matrices
353	2011	A model for complex sequence learning and reproduction in neural populations.
355	2011	A model for quantifying the value of RFID-enabled equipment tracking in hospitals
358	2011	A model of electrowetting, reversed electrowetting, and contact angle saturation.
359	2011	A Model of Inductive Bias Learning
359	2011	A model of non-elemental olfactory learning in Drosophila.
362	2011	A model study on the circuit mechanism underlying decision-making in Drosophila.
362	2012	A model-based approach for analysis of spatial structure in genetic data
362	2011	A Model-Based Approach to Cognitive Radio Design
363	2011	A model-based design methodology for cyber-physical systems
364	2011	A model-driven engineering approach to formal verification of PLC programs
364	2011	A model-experiment comparison of system dynamics for human walking and running.
364	2011	A Modeling Approach
364	2011	A modern approach to cervical vascular trauma.
365	2011	A modern neural network model to do stock market timing on the basis of the ancient investment technique of Japanese Candlestick
365	2011	A Modification to Logarithmic Spiral Beamforming Arrays for Aeroacoustic Applications
365	2011	A modified Artificial Bee Colony (ABC) algorithm for constrained optimization problems
366	2011	A modified EPI sequence for high-resolution imaging at ultra-short echo time.
366	2011	A modified LEACH protocol for wireless sensor networks
367	2011	A Modified PI-Like Fuzzy Logic Controller for Switched Reluctance Motor Drives
367	2011	A Modified SRP-PHAT Functional for Robust Real-Time Sound Source Localization With Scalable Spatial Sampling
368	2011	A Modular Cloning System for Standardized Assembly of Multigene Constructs
368	2011	A Modular Grid-Connected Photovoltaic Generation System Based on DC Bus
368	2011	A modular molecular framework for utility in small-molecule solution-processed organic photovoltaic devices
369	2012	A molecular perspective of water at metal interfaces
371	2011	A Monte Carlo approach to generator portfolio planning and carbon emissions assessments of systems with large penetrations of variable renewables
371	2011	A Monte Carlo method for locally multivariate brain mapping.
371	2011	A Monte Carlo radiative transfer model of satellite waveform LiDAR
373	2011	A MRI-based platform for catheter navigation
374	2011	A multi-agent platform for auction-based allocation of loads in transportation logistics
374	2011	A multi-agent solution to energy management in hybrid renewable energy generation system
376	2011	A multi-frequency bioimpedance measurement ASIC for electrical impedance tomography
376	2011	A Multi-Granularity Power Modeling Methodology for Embedded Processors
376	2011	A multi-level communication architecture of smart grid based on congestion aware wireless mesh network
377	2011	A Multi-Modal Affective Database for Affect Recognition and Implicit Tagging
377	2011	A multi-objective optimal power flow using particle swarm optimization
377	2011	A multi-objective optimization approach for assessment of technical , commercial and environmental performance of microgrids
377	2011	A multi-objective optimization for green supply chain network design
377	2011	A multi-objective robust optimization model for multi-product multi-site aggregate production planning in a supply chain under uncertainty
379	2011	A multi-sensorial hybrid control for robotic manipulation in human-robot workspaces.
379	2011	A multi-timescale map of radiative and nonradiative decay pathways for excitons in CdSe quantum dots.
379	2011	A Multiagent Approach to the Dynamic Enactment of Semantic Transportation Services
380	2012	A Multichannel Integrated Circuit for Electrical Recording of Neural Activity , With Independent Channel Programmability
380	2011	A multichannel model for the self-consistent analysis of coherent transport in graphene nanoribbons.
381	2011	A Multicriteria Statistical Based Comparison Methodology for Evaluating Evolutionary Algorithms
382	2011	A Multiharvested Self-Powered System in a Low-Voltage Low-Power Technology
383	2011	A Multilevel CMOSMEMS Design Methodology Based on Response Surface Models
383	2011	A Multilevel Mixture-of-Experts Framework for Pedestrian Classification
383	2011	A Multilevel State Estimation Paradigm for Smart Grids
383	2011	A multimodal approach to emotion recognition ability in autism spectrum disorders
383	2011	A Multimodal Interaction Method that Combines Gestures and Physical Game Controllers
384	2011	A Multimodal-Corpus Data Collection System for Cognitive Acoustic Scene Analysis
384	2011	A multimode/multiband envelope tracking transmitter with broadband saturated power amplifier
387	2011	A multiscale correlation of wavelet coefficients approach to spike detection.
387	2011	A multiscale maximum entropy moment closure for locally regulated space-time point process models of population dynamics.
388	2011	A multisensory investigation of the functional significance of the 'pain matrix'
388	2011	A Multispectral Canopy LiDAR Demonstrator Project
388	2011	A multispectral vision system to evaluate enzymatic browning in fresh-cut apple slices
389	2011	A Multistep Detection Scheme Based on Iteration for Cooperative Spectrum Sensing in Cognitive Radio
389	2011	A multitask biosensor for micro-volumetric detection of N-3-oxo-dodecanoyl-homoserine lactone quorum sensing signal.
390	2011	A nano array of polycyclic aromatic hydrocarbons and carbon nanotubes for accurate and predictive detection in real-world environmental humidity
391	2012	A nanoforest structure for practical surface-enhanced Raman scattering substrates.
391	2011	A nanomechanical interface to rapid single-molecule interactions.
391	2012	A nanomechanical mass sensor with yoctogram resolution.
391	2011	A nanoplasmonic probe for near-field imaging.
391	2012	A nanopositioner for scanning probe microscopy: The KoalaDrive.
391	2011	A nanoscale parametric feedback oscillator.
392	2011	A Narrow-Linewidth On-Chip Toroid Raman Laser
392	2011	A Narrowband Active Noise Control System With Frequency Corrector
393	2011	A navigation system for open liver surgery: design, workflow and first clinical applications.
393	2011	A navigation system for percutaneous needle interventions based on PET/CT images: Design, workflow and error analysis of soft tissue and bone punctures.
393	2011	A near infra-red spectroscopy study of the effects of pre-frontal single and paired pulse transcranial magnetic stimulation.
393	2011	A Necessary and Sufficient Condition for Consensus of Continuous-Time Agents Over Undirected Time-Varying Networks
394	2011	A network architecture for bidirectional data transfer in high-energy physics experiments using electroabsorption modulators
394	2011	A Network Architecture for Mobile Robotics
394	2011	A network assisted vehicle for ADAS and ITS testing
395	2011	A Network of Genes, Genetic Disorders, and Brain Areas
395	2011	A Neural Approach for Reliable and Fault Tolerant Wireless Sensor Networks
396	2011	A Neural Correlate of the Processing of Multi-Second Time Intervals in Primate Prefrontal Cortex
396	2011	A Neural Infrastructure for Wireless Sensor Networks
397	2012	A Neural Network Approach to Smarter Sensor Networks for Water Quality Monitoring
397	2011	A neural network model for the acquisition of a spatial body scheme through sensorimotor interaction.
397	2011	A neural network model of normal and abnormal auditory information processing.
398	2011	A neural stimulator front-end with arbitrary pulse shape, HV compliance and adaptive supply requiring 0.05mm2 in 0.35m HVCMOS
398	2012	A Neural Stimulator Frontend With High-Voltage Compliance and Programmable Pulse Shape for Epiretinal Implants
398	2011	A neural tissue interfacing chip for in-vitro applications with 32k recording / stimulation channels on an active area of 2.6 mm2
399	2011	A Neurocomputational Model of Stimulus-Specific Adaptation to Oddball and Markov Sequences
399	2011	A neurodynamical model for working memory.
399	2011	A neuromorphic model of spatial lookahead planning.
400	2011	A Neuronal Basis for Task-Negative Responses in the Human Brain
400	2012	A Neuronal Model of Predictive Coding Accounting for the Mismatch Negativity
401	2011	A new 3-phase AC/AC modular multilevel converter with six branches in hexagonal configuration
402	2012	A new algorithm for detecting central apnea in neonates.
403	2011	A new and effective hierarchical overlay structure for Peer-to-Peer networks
404	2011	A New Approach for Nontechnical Losses Detection Based on Optimum-Path Forest
404	2012	A New Approach for Probing the Mobility and Lifetime of Photogenerated Charge Carriers in Organic Solar Cells Under Real Operating Conditions.
404	2011	A New Approach for Real-Time Multiple Open-Circuit Fault Diagnosis in Voltage-Source Inverters
405	2011	A new approach of a shape-optimized piezoelectric MEMS generator for fluid-actuated energy scavenging
405	2011	A new approach to calculating spatial impulse responses
407	2011	A new approach to manipulate the fate of single neural stem cells in tissue
407	2011	A New Approach to Sensor Node Localization Using RSS Measurements in Wireless Sensor Networks
409	2011	A new architecture for battery charge equalization
409	2011	A new architecture for transparent electrodes: relieving the trade-off between electrical conductivity and optical transmittance.
409	2011	A New Autonomous Component Carrier Selection Scheme for Home eNB in LTE-A System
409	2011	A new battery/ultra-capacitor hybrid energy storage system for electric, hybrid and plug-in hybrid electric vehicles
410	2011	A New BMS Architecture Based on Cell Redundancy
412	2012	A New Concept for Wind Energy Generation
413	2011	A new controller for bi-directional inductive power transfer systems
413	2012	A New Criterion of Positive Real Discrete Singular Systems
414	2011	A new design and rationale for 3D orthogonally oversampled k-space trajectories.
415	2011	A new DFM approach to combine machining and additive manufacturing
416	2011	A new diversity guided particle swarm optimization with mutation
416	2011	A New Efficient Narrowband Active Noise Control System and its Performance Analysis
417	2011	A New Elman Neural Network-Based Control Algorithm for Adjustable-Pitch Variable-Speed Wind-Energy Conversion Systems
417	2011	A new era for cancer treatment: gold-nanoparticle-mediated thermal therapies.
417	2011	A new era in scientific computing: Domain decomposition methods in hybrid CPU–GPU architectures
417	2011	A new explanation of the extinction paradox
418	2011	A new family of marx generators based on commutation circuits
419	2011	A New Framework for Underdetermined Speech Extraction Using Mixture of Beamformers
420	2012	A new hybrid ant colony optimization algorithm for feature selection
423	2011	A new linearization method for generalized linear multiplicative programming
423	2011	A new look at gamma? High- (>60 Hz) γ-band activity in cortical networks: function, mechanisms and impairment.
424	2011	A new medical training platform based on PBL method
426	2011	A New Method for Temporal Phase Unwrapping of Persistent Scatterers InSAR Time Series
426	2011	A new method for the covalent attachment of DNA to a surface for single-molecule studies.
426	2011	A New Method for the Detection and Quantification of Residual Volatiles in XLPE Electrical Cable Using Large-Spot Raman Spectroscopy
427	2011	A new method for the short-term wind speed forecasting
427	2011	A New Method to Analyze Distortion Product Otoacoustic Emissions (DPOAEs) in the High-Frequency Range Up to 18 kHz Using Windowed Periodograms
428	2011	A new method to reduce truncation errors in partial spherical near-field measurements
429	2012	A New Mirror-based Extrinsic Camera Calibration Using an Orthogonality Constraint
429	2011	A New Model for Coverage with Fractional Frequency Reuse in OFDMA Cellular Networks
430	2011	A new model predictive controller with swarm intelligence implemented on FPGA
431	2011	A new multiple description image coding scheme based on Compressive Sensing
431	2011	A new neural framework for visuospatial processing.
431	2011	A New Neural Network Approach to Short Term Load Forecasting of Electrical Power Systems
431	2011	A new non-negative matrix factorization algorithm with sparseness constraints
432	2011	A New Osteophyte Segmentation Algorithm Using the Partial Shape Model and Its Applications to Rabbit Femur Anterior Cruciate Ligament Transection via Micro-CT Imaging
432	2011	A New Parallel Double Excitation Synchronous Machine
433	2011	A new piezoelectric energy harvesting design concept: multimodal energy harvesting skin.
434	2011	A new pose-based representation for recognizing actions from multiple cameras
437	2011	A new server I/O architecture for high speed networks
438	2011	A new similarity measure for spike trains: sensitivity to bursts and periods of inhibition.
440	2011	A new statistical test based on the wavelet cross-spectrum to detect time-frequency dependence between non-stationary signals: application to the analysis of cortico-muscular interactions.
441	2011	A new supervised method for blood vessel segmentation in retinal images by using gray-level and moment invariants-based features.
441	2012	A New Supramolecular Hole Injection/Transport Material on Conducting Polymer for Application in Light-Emitting Diodes.
441	2011	A new symmetry-based method for mid-sagittal plane extraction in neuroimages
441	2011	A new tactile sensing device based on an absolute pressure sensor and force sensing register
442	2011	A new technique for controlling the brain: optogenetics and its potential for use in research and the clinic.
443	2011	A new transform for the analysis of complex fractionated atrial electrograms
446	2011	A New Way of Computing Rate in Cellular Networks
446	2011	A No-Reference Image Blur Metric Based on the Cumulative Probability of Blur Detection (CPBD)
447	2012	A non-canonical pathway for mammalian blue-green color vision
448	2011	A non-contact type RF MEMS switch to remove stiction problem
448	2011	A non-convex relaxation approach to sparse dictionary learning
448	2011	A non-differential elastomer curvature sensor for softer-than-skin electronics
448	2011	A non-elaborative mental stance and decoupling of executive and pain-related cortices predicts low pain sensitivity in Zen meditators.
448	2012	A Non-Local Cost Aggregation Method for Stereo Matching
448	2012	A non-negative matrix factorization framework for identifying modular patterns in metagenomic profile data.
449	2011	A non-rigid registration method for serial lower extremity hybrid SPECT/CT imaging.
451	2012	A Nonlocal SAR Image Denoising Algorithm Based on LLMMSE Wavelet Shrinkage
452	2012	A Nonparametric Bayesian Multipitch Analyzer Based on Infinite Latent Harmonic Allocation
452	2012	A nonparametric feature for neonatal EEG seizure detection based on a representation of pseudo-periodicity
452	2011	A nonparametric Riemannian framework for processing high angular resolution diffusion images and its applications to ODF-based morphometry.
452	2011	A nonparametric surrogate-based test of significance for T-wave alternans detection.
452	2011	A Nonpiecewise Model for Long-Channel Junctionless Cylindrical Nanowire FETs
452	2011	A Nonrigid Kernel-Based Framework for 2D-3D Pose Estimation and 2D Image Segmentation
453	2011	A normalization model of multisensory integration.
455	2011	A novel 2.5D pattern for extrinsic calibration of ToF and camera fusion system
456	2011	A Novel Adaptive Distributed Cooperative Relaying MAC Protocol for Vehicular Networks
456	2011	A novel AIF tracking method and comparison of DCE-MRI parameters using individual and population-based AIFs in human breast cancer.
456	2011	A Novel Algorithm for Cooperative Distributed Sequential Spectrum Sensing in Cognitive Radio
456	2011	A novel algorithm to generate kymographs from dynamic axons for the quantitative analysis of axonal transport.
456	2011	A novel algorithm with a new form of Adaptive Modulation for Mobile WiMAX performance improvement
457	2011	A novel analytical method for prediction of the broken bar fault signature amplitude in induction machine cage rotor and synchronous machine damper winding
457	2011	A novel and enhanced approach for the assessment of the total carotenoid content of foods based on multipoint spectroscopic measurements
457	2011	A novel and well-defined benchmarking method for second generation read mapping
457	2011	A Novel Approach for Combining Micro and Macro Mobility in 6LoWPAN Enabled Networks
457	2011	A novel approach for mining stochastic process model from workflow logs
458	2011	A novel approach for optimal network selection in heterogeneous wireless networks
459	2011	A novel approach to propagation pattern analysis in intracardiac atrial fibrillation signals.
459	2011	A novel approach to the clustering of microarray data via nonparametric density estimation
459	2011	A novel approach to the human connectome: ultra-high resolution mapping of fiber tracts in the brain.
459	2011	A novel approach to the physiological measurement of mental workload.
459	2011	A Novel Approach to the Statistical Modeling of Wireline Channels
460	2011	A Novel Architecture for Modular Snake Robots
460	2012	A novel BCI based on ERP components sensitive to configural processing of human faces.
461	2011	A novel catalyst of WO2 nanorod for the counter electrode of dye-sensitized solar cells.
462	2011	A novel compact dual-band half-mode substrate integrated waveguide bandpass filter
462	2011	A novel computational framework for simultaneous integration of multiple types of genomic data to identify microRNA-gene regulatory modules
463	2011	A novel control scheme for maximum power operation of synchronous reluctance motors including maximum torque per flux control
